date_trends,geoName,mask,face mask,covid-19,coronavirus,sanitizer
2020/2/25,North Carolina,17,5,0,78,0
2020/2/25,North Dakota,12,7,0,81,0
2020/2/25,Ohio,15,3,1,80,1
2020/2/25,Oklahoma,19,5,1,75,0
2020/2/25,Oregon,15,4,2,78,1
2020/2/25,Pennsylvania,17,4,1,78,0
2020/2/25,Rhode Island,15,3,1,80,1
2020/2/25,South Carolina,17,4,0,78,1
2020/2/25,South Dakota,13,2,0,84,1
2020/2/25,Tennessee,16,3,1,80,0
2020/2/25,Texas,17,4,1,78,0
2020/2/25,Utah,13,3,1,83,0
2020/2/25,Vermont,18,5,1,76,0
2020/2/25,Virginia,18,4,1,77,0
2020/2/25,Washington,14,3,2,80,1
2020/2/25,West Virginia,17,4,1,78,0
2020/2/25,Wisconsin,13,3,0,84,0
2020/2/25,Wyoming,8,6,0,84,2
2020/2/26,Alabama,18,4,1,77,0
2020/2/26,Alaska,15,4,2,78,1
2020/2/26,Arizona,17,3,1,78,1
2020/2/26,Arkansas,16,3,1,80,0
2020/2/26,California,15,3,1,80,1
2020/2/26,Colorado,17,3,1,79,0
2020/2/26,Connecticut,16,5,1,78,0
2020/2/26,Delaware,21,4,1,72,2
2020/2/26,District of Columbia,14,2,3,80,1
2020/2/26,Florida,18,4,0,77,1
2020/2/26,Georgia,17,4,0,79,0
2020/2/26,Hawaii,18,4,1,75,2
2020/2/26,Idaho,13,3,0,84,0
2020/2/26,Illinois,15,3,0,82,0
2020/2/26,Indiana,13,3,0,83,1
2020/2/26,Iowa,13,3,0,84,0
2020/2/26,Kansas,18,3,1,78,0
2020/2/26,Kentucky,16,3,0,81,0
2020/2/26,Louisiana,17,3,0,79,1
2020/2/26,Maine,15,4,0,81,0
2020/2/26,Maryland,18,5,1,75,1
2020/2/26,Massachusetts,15,3,1,81,0
2020/2/26,Michigan,15,4,0,80,1
2020/2/26,Minnesota,13,3,1,83,0
2020/2/26,Mississippi,14,2,1,82,1
2020/2/26,Missouri,16,3,1,80,0
2020/2/26,Montana,13,2,0,84,1
2020/2/26,Nebraska,12,3,1,84,0
2020/2/26,Nevada,15,5,0,80,0
2020/2/26,New Hampshire,13,4,0,82,1
2020/2/26,New Jersey,17,5,0,78,0
2020/2/26,New Mexico,16,4,1,79,0
2020/2/26,New York,16,3,0,80,1
2020/2/26,North Carolina,17,4,1,78,0
2020/2/26,North Dakota,8,5,0,85,2
2020/2/26,Ohio,16,3,1,80,0
2020/2/26,Oklahoma,18,4,1,77,0
2020/2/26,Oregon,16,2,1,80,1
2020/2/26,Pennsylvania,17,4,0,78,1
2020/2/26,Rhode Island,16,3,0,80,1
2020/2/26,South Carolina,16,4,1,78,1
2020/2/26,South Dakota,11,1,1,83,4
2020/2/26,Tennessee,18,4,0,78,0
2020/2/26,Texas,19,4,1,76,0
2020/2/26,Utah,15,2,0,83,0
2020/2/26,Vermont,18,5,2,75,0
2020/2/26,Virginia,17,5,1,77,0
2020/2/26,Washington,15,3,1,80,1
2020/2/26,West Virginia,17,4,0,79,0
2020/2/26,Wisconsin,13,4,1,82,0
2020/2/26,Wyoming,15,2,1,80,2
2020/2/27,Alabama,15,3,1,80,1
2020/2/27,Alaska,9,4,3,83,1
2020/2/27,Arizona,15,4,1,80,0
2020/2/27,Arkansas,17,4,1,77,1
2020/2/27,California,14,3,1,81,1
2020/2/27,Colorado,15,3,1,81,0
2020/2/27,Connecticut,16,3,1,80,0
2020/2/27,Delaware,18,4,0,77,1
2020/2/27,District of Columbia,12,3,2,82,1
2020/2/27,Florida,17,4,0,78,1
2020/2/27,Georgia,17,4,1,77,1
2020/2/27,Hawaii,14,4,2,77,3
2020/2/27,Idaho,15,3,1,81,0
2020/2/27,Illinois,14,3,0,82,1
2020/2/27,Indiana,16,3,0,81,0
2020/2/27,Iowa,12,3,3,82,0
2020/2/27,Kansas,17,3,1,79,0
2020/2/27,Kentucky,15,5,0,80,0
2020/2/27,Louisiana,15,4,0,81,0
2020/2/27,Maine,14,3,1,81,1
2020/2/27,Maryland,14,4,1,80,1
2020/2/27,Massachusetts,14,4,0,81,1
2020/2/27,Michigan,15,3,1,80,1
2020/2/27,Minnesota,12,3,1,83,1
2020/2/27,Mississippi,17,4,0,78,1
2020/2/27,Missouri,13,3,1,83,0
2020/2/27,Montana,16,3,0,81,0
2020/2/27,Nebraska,15,4,1,80,0
2020/2/27,Nevada,15,4,0,81,0
2020/2/27,New Hampshire,12,3,2,83,0
2020/2/27,New Jersey,17,3,0,79,1
2020/2/27,New Mexico,12,2,1,85,0
2020/2/27,New York,14,3,1,81,1
2020/2/27,North Carolina,15,3,1,80,1
2020/2/27,North Dakota,13,2,1,83,1
2020/2/27,Ohio,14,3,0,82,1
2020/2/27,Oklahoma,17,4,1,78,0
2020/2/27,Oregon,15,2,1,81,1
2020/2/27,Pennsylvania,15,4,0,81,0
2020/2/27,Rhode Island,12,2,1,83,2
2020/2/27,South Carolina,14,4,0,81,1
2020/2/27,South Dakota,16,2,0,80,2
2020/2/27,Tennessee,15,4,0,81,0
2020/2/27,Texas,17,3,0,79,1
2020/2/27,Utah,13,2,1,84,0
2020/2/27,Vermont,14,1,3,81,1
2020/2/27,Virginia,16,3,1,79,1
2020/2/27,Washington,13,2,1,83,1
2020/2/27,West Virginia,21,4,2,72,1
2020/2/27,Wisconsin,14,4,0,81,1
2020/2/27,Wyoming,13,2,2,83,0
2020/2/28,Alabama,14,3,1,81,1
2020/2/28,Alaska,10,3,1,85,1
2020/2/28,Arizona,12,2,1,83,2
2020/2/28,Arkansas,15,3,0,81,1
2020/2/28,California,13,3,1,81,2
2020/2/28,Colorado,13,2,1,83,1
2020/2/28,Connecticut,14,3,1,80,2
2020/2/28,Delaware,14,3,2,80,1
2020/2/28,District of Columbia,14,3,1,80,2
2020/2/28,Florida,14,3,0,82,1
2020/2/28,Georgia,14,4,1,80,1
2020/2/28,Hawaii,12,3,0,79,6
2020/2/28,Idaho,9,2,1,88,0
2020/2/28,Illinois,13,3,1,82,1
2020/2/28,Indiana,15,3,1,80,1
2020/2/28,Iowa,14,3,1,82,0
2020/2/28,Kansas,13,1,2,83,1
2020/2/28,Kentucky,15,4,0,80,1
2020/2/28,Louisiana,15,4,1,80,0
2020/2/28,Maine,13,3,2,82,0
2020/2/28,Maryland,14,3,1,80,2
2020/2/28,Massachusetts,11,3,1,84,1
2020/2/28,Michigan,13,3,1,82,1
2020/2/28,Minnesota,9,1,2,87,1
2020/2/28,Mississippi,14,4,1,79,2
2020/2/28,Missouri,12,2,0,85,1
2020/2/28,Montana,13,2,2,82,1
2020/2/28,Nebraska,14,3,0,82,1
2020/2/28,Nevada,13,3,1,82,1
2020/2/28,New Hampshire,12,3,0,84,1
2020/2/28,New Jersey,14,4,0,80,2
2020/2/28,New Mexico,12,3,0,83,2
2020/2/28,New York,14,4,0,80,2
2020/2/28,North Carolina,14,4,0,81,1
2020/2/28,North Dakota,11,2,0,86,1
2020/2/28,Ohio,12,3,0,84,1
2020/2/28,Oklahoma,16,5,1,77,1
2020/2/28,Oregon,8,2,1,88,1
2020/2/28,Pennsylvania,13,3,0,83,1
2020/2/28,Rhode Island,13,3,1,83,0
2020/2/28,South Carolina,16,4,0,79,1
2020/2/28,South Dakota,11,1,1,87,0
2020/2/28,Tennessee,13,3,0,83,1
2020/2/28,Texas,14,3,1,81,1
2020/2/28,Utah,10,2,1,86,1
2020/2/28,Vermont,14,2,2,81,1
2020/2/28,Virginia,13,3,1,82,1
2020/2/28,Washington,9,2,1,86,2
2020/2/28,West Virginia,14,4,0,80,2
2020/2/28,Wisconsin,12,2,1,84,1
2020/2/28,Wyoming,6,4,2,88,0
2020/2/29,Alabama,14,5,1,80,0
2020/2/29,Alaska,7,1,1,89,2
2020/2/29,Arizona,12,3,1,81,3
2020/2/29,Arkansas,12,2,0,85,1
2020/2/29,California,11,3,1,82,3
2020/2/29,Colorado,9,2,1,86,2
2020/2/29,Connecticut,12,3,0,83,2
2020/2/29,Delaware,13,2,1,82,2
2020/2/29,District of Columbia,9,2,1,85,3
2020/2/29,Florida,11,3,0,84,2
2020/2/29,Georgia,15,3,1,80,1
2020/2/29,Hawaii,11,1,1,83,4
2020/2/29,Idaho,10,1,2,87,0
2020/2/29,Illinois,10,2,0,86,2
2020/2/29,Indiana,12,3,0,83,2
2020/2/29,Iowa,12,2,0,86,0
2020/2/29,Kansas,13,3,1,82,1
2020/2/29,Kentucky,12,4,0,83,1
2020/2/29,Louisiana,13,3,1,83,0
2020/2/29,Maine,9,2,1,85,3
2020/2/29,Maryland,12,3,1,82,2
2020/2/29,Massachusetts,11,3,1,82,3
2020/2/29,Michigan,12,3,1,82,2
2020/2/29,Minnesota,9,2,1,86,2
2020/2/29,Mississippi,13,3,2,81,1
2020/2/29,Missouri,11,2,1,85,1
2020/2/29,Montana,8,3,1,87,1
2020/2/29,Nebraska,10,1,1,85,3
2020/2/29,Nevada,11,4,1,82,2
2020/2/29,New Hampshire,8,1,0,88,3
2020/2/29,New Jersey,10,2,0,85,3
2020/2/29,New Mexico,10,3,1,85,1
2020/2/29,New York,12,3,0,82,3
2020/2/29,North Carolina,11,3,0,84,2
2020/2/29,North Dakota,8,5,2,83,2
2020/2/29,Ohio,11,3,0,85,1
2020/2/29,Oklahoma,15,4,1,78,2
2020/2/29,Oregon,6,1,1,89,3
2020/2/29,Pennsylvania,12,3,1,82,2
2020/2/29,Rhode Island,8,1,1,88,2
2020/2/29,South Carolina,11,4,0,84,1
2020/2/29,South Dakota,11,4,4,80,1
2020/2/29,Tennessee,12,2,0,85,1
2020/2/29,Texas,12,3,0,83,2
2020/2/29,Utah,9,2,0,88,1
2020/2/29,Vermont,4,2,2,88,4
2020/2/29,Virginia,12,2,1,83,2
2020/2/29,Washington,7,1,1,88,3
2020/2/29,West Virginia,13,4,1,79,3
2020/2/29,Wisconsin,11,3,0,84,2
2020/2/29,Wyoming,10,5,3,78,4
2020/3/1,Alabama,11,3,1,84,1
2020/3/1,Alaska,6,0,5,87,2
2020/3/1,Arizona,10,2,1,85,2
2020/3/1,Arkansas,10,2,0,85,3
2020/3/1,California,9,2,1,83,5
2020/3/1,Colorado,7,1,1,88,3
2020/3/1,Connecticut,8,2,0,87,3
2020/3/1,Delaware,10,1,2,83,4
2020/3/1,District of Columbia,5,1,2,87,5
2020/3/1,Florida,7,2,0,88,3
2020/3/1,Georgia,11,3,0,83,3
2020/3/1,Hawaii,9,3,0,83,5
2020/3/1,Idaho,7,1,1,88,3
2020/3/1,Illinois,8,2,1,87,2
2020/3/1,Indiana,9,2,1,86,2
2020/3/1,Iowa,10,3,1,83,3
2020/3/1,Kansas,9,2,1,85,3
2020/3/1,Kentucky,9,1,0,88,2
2020/3/1,Louisiana,12,3,1,83,1
2020/3/1,Maine,7,2,1,85,5
2020/3/1,Maryland,10,2,1,84,3
2020/3/1,Massachusetts,8,1,1,87,3
2020/3/1,Michigan,10,2,1,85,2
2020/3/1,Minnesota,7,1,1,88,3
2020/3/1,Mississippi,10,1,2,85,2
2020/3/1,Missouri,9,2,1,87,1
2020/3/1,Montana,5,3,2,89,1
2020/3/1,Nebraska,9,1,1,88,1
2020/3/1,Nevada,10,3,1,83,3
2020/3/1,New Hampshire,8,2,1,87,2
2020/3/1,New Jersey,8,2,1,86,3
2020/3/1,New Mexico,9,2,1,86,2
2020/3/1,New York,8,2,0,87,3
2020/3/1,North Carolina,10,2,0,86,2
2020/3/1,North Dakota,7,1,1,89,2
2020/3/1,Ohio,10,2,1,85,2
2020/3/1,Oklahoma,7,2,2,87,2
2020/3/1,Oregon,4,1,1,89,5
2020/3/1,Pennsylvania,9,2,0,86,3
2020/3/1,Rhode Island,6,1,0,90,3
2020/3/1,South Carolina,10,3,1,85,1
2020/3/1,South Dakota,5,1,2,89,3
2020/3/1,Tennessee,10,2,0,86,2
2020/3/1,Texas,8,2,1,86,3
2020/3/1,Utah,8,1,1,87,3
2020/3/1,Vermont,2,1,1,92,4
2020/3/1,Virginia,9,2,1,85,3
2020/3/1,Washington,6,1,1,88,4
2020/3/1,West Virginia,9,2,0,87,2
2020/3/1,Wisconsin,9,2,1,86,2
2020/3/1,Wyoming,6,6,2,84,2
2020/3/2,Alabama,7,2,1,88,2
2020/3/2,Alaska,3,0,1,90,6
2020/3/2,Arizona,7,1,1,87,4
2020/3/2,Arkansas,9,2,0,86,3
2020/3/2,California,8,2,1,83,6
2020/3/2,Colorado,6,1,1,88,4
2020/3/2,Connecticut,7,1,1,87,4
2020/3/2,Delaware,8,3,2,84,3
2020/3/2,District of Columbia,4,1,3,89,3
2020/3/2,Florida,6,1,1,88,4
2020/3/2,Georgia,6,2,1,88,3
2020/3/2,Hawaii,7,1,2,84,6
2020/3/2,Idaho,6,0,1,89,4
2020/3/2,Illinois,7,1,1,87,4
2020/3/2,Indiana,8,1,1,87,3
2020/3/2,Iowa,8,2,1,87,2
2020/3/2,Kansas,6,1,2,88,3
2020/3/2,Kentucky,7,2,1,88,2
2020/3/2,Louisiana,10,2,0,86,2
2020/3/2,Maine,5,0,2,87,6
2020/3/2,Maryland,7,1,1,86,5
2020/3/2,Massachusetts,6,1,1,88,4
2020/3/2,Michigan,7,2,1,87,3
2020/3/2,Minnesota,7,1,0,88,4
2020/3/2,Mississippi,9,2,0,87,2
2020/3/2,Missouri,8,2,1,86,3
2020/3/2,Montana,3,0,2,92,3
2020/3/2,Nebraska,5,1,2,89,3
2020/3/2,Nevada,8,2,1,85,4
2020/3/2,New Hampshire,5,1,2,89,3
2020/3/2,New Jersey,8,1,0,86,5
2020/3/2,New Mexico,8,2,1,87,2
2020/3/2,New York,6,2,1,87,4
2020/3/2,North Carolina,7,1,1,88,3
2020/3/2,North Dakota,10,1,1,83,5
2020/3/2,Ohio,7,1,0,88,4
2020/3/2,Oklahoma,8,1,1,87,3
2020/3/2,Oregon,4,1,2,88,5
2020/3/2,Pennsylvania,6,1,1,87,5
2020/3/2,Rhode Island,6,2,0,86,6
2020/3/2,South Carolina,8,1,1,88,2
2020/3/2,South Dakota,7,1,2,89,1
2020/3/2,Tennessee,9,1,1,87,2
2020/3/2,Texas,7,2,1,86,4
2020/3/2,Utah,6,2,1,87,4
2020/3/2,Vermont,3,0,1,92,4
2020/3/2,Virginia,8,1,1,86,4
2020/3/2,Washington,4,1,1,89,5
2020/3/2,West Virginia,8,1,1,87,3
2020/3/2,Wisconsin,8,1,0,88,3
2020/3/2,Wyoming,5,1,2,90,2
2020/3/3,Alabama,7,1,1,87,4
2020/3/3,Alaska,5,2,2,83,8
2020/3/3,Arizona,7,1,1,86,5
2020/3/3,Arkansas,9,3,1,85,2
2020/3/3,California,7,1,1,85,6
2020/3/3,Colorado,5,1,1,88,5
2020/3/3,Connecticut,5,1,1,86,7
2020/3/3,Delaware,6,1,1,85,7
2020/3/3,District of Columbia,4,1,4,88,3
2020/3/3,Florida,6,1,1,85,7
2020/3/3,Georgia,6,1,1,88,4
2020/3/3,Hawaii,7,1,2,84,6
2020/3/3,Idaho,5,1,0,88,6
2020/3/3,Illinois,7,1,1,85,6
2020/3/3,Indiana,8,1,1,87,3
2020/3/3,Iowa,6,1,2,89,2
2020/3/3,Kansas,6,0,2,87,5
2020/3/3,Kentucky,8,1,1,87,3
2020/3/3,Louisiana,7,1,1,86,5
2020/3/3,Maine,5,1,2,87,5
2020/3/3,Maryland,6,1,1,86,6
2020/3/3,Massachusetts,6,1,2,85,6
2020/3/3,Michigan,6,1,1,88,4
2020/3/3,Minnesota,4,1,1,89,5
2020/3/3,Mississippi,9,1,1,85,4
2020/3/3,Missouri,6,1,1,88,4
2020/3/3,Montana,5,2,2,87,4
2020/3/3,Nebraska,6,1,1,88,4
2020/3/3,Nevada,8,1,0,85,6
2020/3/3,New Hampshire,4,1,1,89,5
2020/3/3,New Jersey,7,1,0,85,7
2020/3/3,New Mexico,6,0,1,87,6
2020/3/3,New York,5,1,1,87,6
2020/3/3,North Carolina,6,1,1,88,4
2020/3/3,North Dakota,8,3,1,83,5
2020/3/3,Ohio,7,1,1,87,4
2020/3/3,Oklahoma,8,2,0,86,4
2020/3/3,Oregon,3,0,2,88,7
2020/3/3,Pennsylvania,6,1,1,87,5
2020/3/3,Rhode Island,3,0,2,85,10
2020/3/3,South Carolina,6,1,1,89,3
2020/3/3,South Dakota,8,1,3,83,5
2020/3/3,Tennessee,7,2,1,86,4
2020/3/3,Texas,7,1,1,87,4
2020/3/3,Utah,4,1,2,87,6
2020/3/3,Vermont,3,2,0,89,6
2020/3/3,Virginia,7,1,1,85,6
2020/3/3,Washington,4,0,2,89,5
2020/3/3,West Virginia,8,1,1,86,4
2020/3/3,Wisconsin,7,1,1,86,5
2020/3/3,Wyoming,8,1,1,89,1
2020/3/4,Alabama,6,1,2,85,6
2020/3/4,Alaska,5,1,3,86,5
2020/3/4,Arizona,5,1,1,87,6
2020/3/4,Arkansas,6,1,1,88,4
2020/3/4,California,6,1,1,85,7
2020/3/4,Colorado,4,0,2,88,6
2020/3/4,Connecticut,4,1,1,87,7
2020/3/4,Delaware,5,1,2,84,8
2020/3/4,District of Columbia,4,0,5,87,4
2020/3/4,Florida,5,1,1,86,7
2020/3/4,Georgia,6,1,1,86,6
2020/3/4,Hawaii,5,1,2,86,6
2020/3/4,Idaho,5,0,1,90,4
2020/3/4,Illinois,6,1,1,86,6
2020/3/4,Indiana,8,1,1,86,4
2020/3/4,Iowa,7,1,2,86,4
2020/3/4,Kansas,6,1,2,86,5
2020/3/4,Kentucky,6,1,1,88,4
2020/3/4,Louisiana,6,1,1,86,6
2020/3/4,Maine,3,1,2,86,8
2020/3/4,Maryland,5,1,1,86,7
2020/3/4,Massachusetts,5,1,2,85,7
2020/3/4,Michigan,7,1,1,85,6
2020/3/4,Minnesota,5,1,1,87,6
2020/3/4,Mississippi,7,1,0,87,5
2020/3/4,Missouri,6,1,2,86,5
2020/3/4,Montana,7,1,0,87,5
2020/3/4,Nebraska,6,1,1,87,5
2020/3/4,Nevada,5,1,1,87,6
2020/3/4,New Hampshire,4,0,2,87,7
2020/3/4,New Jersey,4,1,1,87,7
2020/3/4,New Mexico,4,0,2,89,5
2020/3/4,New York,5,1,1,87,6
2020/3/4,North Carolina,4,1,1,88,6
2020/3/4,North Dakota,6,1,3,84,6
2020/3/4,Ohio,7,1,1,86,5
2020/3/4,Oklahoma,6,1,1,88,4
2020/3/4,Oregon,4,0,2,87,7
2020/3/4,Pennsylvania,5,1,1,86,7
2020/3/4,Rhode Island,6,2,1,85,6
2020/3/4,South Carolina,6,1,1,86,6
2020/3/4,South Dakota,5,0,3,87,5
2020/3/4,Tennessee,5,1,1,89,4
2020/3/4,Texas,6,1,1,86,6
2020/3/4,Utah,5,1,2,86,6
2020/3/4,Vermont,5,1,1,87,6
2020/3/4,Virginia,5,1,1,85,8
2020/3/4,Washington,3,0,2,89,6
2020/3/4,West Virginia,7,0,0,88,5
2020/3/4,Wisconsin,6,1,1,86,6
2020/3/4,Wyoming,6,2,0,87,5
2020/3/5,Alabama,6,1,2,85,6
2020/3/5,Alaska,5,1,5,83,6
2020/3/5,Arizona,5,1,1,87,6
2020/3/5,Arkansas,5,1,1,88,5
2020/3/5,California,5,1,1,84,9
2020/3/5,Colorado,3,1,1,90,5
2020/3/5,Connecticut,3,0,2,86,9
2020/3/5,Delaware,6,0,1,80,13
2020/3/5,District of Columbia,3,0,4,88,5
2020/3/5,Florida,5,1,1,86,7
2020/3/5,Georgia,6,1,1,87,5
2020/3/5,Hawaii,5,1,1,84,9
2020/3/5,Idaho,4,0,1,90,5
2020/3/5,Illinois,5,1,1,85,8
2020/3/5,Indiana,5,1,2,88,4
2020/3/5,Iowa,6,2,1,87,4
2020/3/5,Kansas,5,1,2,87,5
2020/3/5,Kentucky,6,1,1,87,5
2020/3/5,Louisiana,6,1,1,85,7
2020/3/5,Maine,4,0,2,87,7
2020/3/5,Maryland,4,0,1,89,6
2020/3/5,Massachusetts,4,1,2,87,6
2020/3/5,Michigan,6,1,1,86,6
2020/3/5,Minnesota,5,1,1,88,5
2020/3/5,Mississippi,5,0,1,89,5
2020/3/5,Missouri,6,1,2,86,5
2020/3/5,Montana,3,0,1,87,9
2020/3/5,Nebraska,5,1,3,86,5
2020/3/5,Nevada,4,1,1,88,6
2020/3/5,New Hampshire,4,0,3,86,7
2020/3/5,New Jersey,4,1,1,87,7
2020/3/5,New Mexico,5,1,1,87,6
2020/3/5,New York,4,1,1,87,7
2020/3/5,North Carolina,6,1,1,86,6
2020/3/5,North Dakota,3,0,1,90,6
2020/3/5,Ohio,6,1,1,87,5
2020/3/5,Oklahoma,5,1,2,87,5
2020/3/5,Oregon,4,0,2,88,6
2020/3/5,Pennsylvania,4,0,1,88,7
2020/3/5,Rhode Island,4,1,2,86,7
2020/3/5,South Carolina,6,2,1,85,6
2020/3/5,South Dakota,4,1,1,87,7
2020/3/5,Tennessee,4,1,1,88,6
2020/3/5,Texas,5,1,1,87,6
2020/3/5,Utah,5,1,2,88,4
2020/3/5,Vermont,2,1,3,86,8
2020/3/5,Virginia,5,1,1,86,7
2020/3/5,Washington,3,0,3,88,6
2020/3/5,West Virginia,5,1,1,88,5
2020/3/5,Wisconsin,5,1,1,86,7
2020/3/5,Wyoming,3,1,1,91,4
2020/3/6,Alabama,5,1,1,87,6
2020/3/6,Alaska,5,1,5,81,8
2020/3/6,Arizona,5,1,1,86,7
2020/3/6,Arkansas,6,0,2,88,4
2020/3/6,California,5,1,1,85,8
2020/3/6,Colorado,3,0,1,91,5
2020/3/6,Connecticut,3,1,1,88,7
2020/3/6,Delaware,4,0,1,86,9
2020/3/6,District of Columbia,2,0,3,88,7
2020/3/6,Florida,5,1,1,87,6
2020/3/6,Georgia,5,1,1,86,7
2020/3/6,Hawaii,6,1,1,85,7
2020/3/6,Idaho,5,0,2,87,6
2020/3/6,Illinois,6,1,1,85,7
2020/3/6,Indiana,4,0,1,89,6
2020/3/6,Iowa,5,0,3,86,6
2020/3/6,Kansas,6,1,1,87,5
2020/3/6,Kentucky,5,1,1,89,4
2020/3/6,Louisiana,5,1,1,87,6
2020/3/6,Maine,5,0,2,85,8
2020/3/6,Maryland,3,1,1,89,6
2020/3/6,Massachusetts,4,1,2,87,6
2020/3/6,Michigan,6,1,1,86,6
2020/3/6,Minnesota,4,0,2,89,5
2020/3/6,Mississippi,6,1,1,88,4
2020/3/6,Missouri,6,1,1,87,5
2020/3/6,Montana,3,0,1,87,9
2020/3/6,Nebraska,3,1,1,89,6
2020/3/6,Nevada,5,1,1,86,7
2020/3/6,New Hampshire,4,0,3,87,6
2020/3/6,New Jersey,3,1,1,87,8
2020/3/6,New Mexico,3,1,3,86,7
2020/3/6,New York,4,1,1,87,7
2020/3/6,North Carolina,5,1,1,85,8
2020/3/6,North Dakota,2,0,4,88,6
2020/3/6,Ohio,4,1,1,87,7
2020/3/6,Oklahoma,5,1,1,87,6
2020/3/6,Oregon,5,1,2,86,6
2020/3/6,Pennsylvania,4,0,1,88,7
2020/3/6,Rhode Island,4,1,2,88,5
2020/3/6,South Carolina,5,1,1,86,7
2020/3/6,South Dakota,3,0,3,89,5
2020/3/6,Tennessee,5,1,1,86,7
2020/3/6,Texas,5,1,1,86,7
2020/3/6,Utah,5,0,2,88,5
2020/3/6,Vermont,2,2,2,90,4
2020/3/6,Virginia,4,1,1,88,6
2020/3/6,Washington,3,0,3,88,6
2020/3/6,West Virginia,4,0,2,88,6
2020/3/6,Wisconsin,5,1,1,87,6
2020/3/6,Wyoming,5,3,2,86,4
2020/3/7,Alabama,5,1,1,85,8
2020/3/7,Alaska,4,2,7,85,2
2020/3/7,Arizona,5,1,1,86,7
2020/3/7,Arkansas,6,1,1,87,5
2020/3/7,California,5,1,1,85,8
2020/3/7,Colorado,3,0,1,90,6
2020/3/7,Connecticut,4,0,1,88,7
2020/3/7,Delaware,6,2,3,79,10
2020/3/7,District of Columbia,2,1,1,92,4
2020/3/7,Florida,4,1,1,88,6
2020/3/7,Georgia,5,1,1,86,7
2020/3/7,Hawaii,4,1,2,86,7
2020/3/7,Idaho,4,0,0,89,7
2020/3/7,Illinois,5,1,1,86,7
2020/3/7,Indiana,5,1,1,87,6
2020/3/7,Iowa,4,0,1,86,9
2020/3/7,Kansas,4,0,1,90,5
2020/3/7,Kentucky,4,0,1,90,5
2020/3/7,Louisiana,5,0,1,88,6
2020/3/7,Maine,6,1,1,85,7
2020/3/7,Maryland,5,1,1,86,7
2020/3/7,Massachusetts,4,0,2,87,7
2020/3/7,Michigan,5,1,1,86,7
2020/3/7,Minnesota,4,1,1,89,5
2020/3/7,Mississippi,6,1,1,88,4
2020/3/7,Missouri,4,1,2,89,4
2020/3/7,Montana,4,0,1,88,7
2020/3/7,Nebraska,3,0,2,89,6
2020/3/7,Nevada,5,1,1,87,6
2020/3/7,New Hampshire,4,1,2,86,7
2020/3/7,New Jersey,3,1,1,87,8
2020/3/7,New Mexico,3,1,3,86,7
2020/3/7,New York,4,1,1,88,6
2020/3/7,North Carolina,5,1,1,86,7
2020/3/7,North Dakota,7,1,1,87,4
2020/3/7,Ohio,5,1,1,87,6
2020/3/7,Oklahoma,4,0,1,89,6
2020/3/7,Oregon,4,0,2,88,6
2020/3/7,Pennsylvania,4,1,1,86,8
2020/3/7,Rhode Island,6,1,2,84,7
2020/3/7,South Carolina,4,1,1,87,7
2020/3/7,South Dakota,1,1,2,90,6
2020/3/7,Tennessee,4,1,1,88,6
2020/3/7,Texas,5,1,1,86,7
2020/3/7,Utah,5,0,1,88,6
2020/3/7,Vermont,2,1,2,90,5
2020/3/7,Virginia,4,0,1,88,7
2020/3/7,Washington,4,0,3,88,5
2020/3/7,West Virginia,4,1,1,88,6
2020/3/7,Wisconsin,6,1,1,85,7
2020/3/7,Wyoming,6,0,1,87,6
2020/3/8,Alabama,4,1,2,86,7
2020/3/8,Alaska,7,1,3,86,3
2020/3/8,Arizona,4,0,2,88,6
2020/3/8,Arkansas,4,1,1,89,5
2020/3/8,California,4,1,2,86,7
2020/3/8,Colorado,2,0,3,90,5
2020/3/8,Connecticut,3,0,1,89,7
2020/3/8,Delaware,4,2,1,87,6
2020/3/8,District of Columbia,3,0,4,89,4
2020/3/8,Florida,4,0,1,88,7
2020/3/8,Georgia,4,0,2,89,5
2020/3/8,Hawaii,6,2,3,83,6
2020/3/8,Idaho,3,0,3,89,5
2020/3/8,Illinois,3,1,1,88,7
2020/3/8,Indiana,3,0,2,89,6
2020/3/8,Iowa,3,0,1,90,6
2020/3/8,Kansas,4,1,1,89,5
2020/3/8,Kentucky,3,0,2,88,7
2020/3/8,Louisiana,4,1,1,89,5
2020/3/8,Maine,4,0,3,87,6
2020/3/8,Maryland,4,0,2,88,6
2020/3/8,Massachusetts,4,0,2,88,6
2020/3/8,Michigan,4,0,2,88,6
2020/3/8,Minnesota,4,0,2,89,5
2020/3/8,Mississippi,4,0,0,90,6
2020/3/8,Missouri,3,0,2,90,5
2020/3/8,Montana,3,1,1,89,6
2020/3/8,Nebraska,3,0,2,88,7
2020/3/8,Nevada,5,1,2,86,6
2020/3/8,New Hampshire,3,0,3,89,5
2020/3/8,New Jersey,3,0,1,89,7
2020/3/8,New Mexico,4,1,2,87,6
2020/3/8,New York,3,1,1,88,7
2020/3/8,North Carolina,4,1,1,88,6
2020/3/8,North Dakota,5,0,1,87,7
2020/3/8,Ohio,4,0,2,90,4
2020/3/8,Oklahoma,4,1,2,87,6
2020/3/8,Oregon,2,0,3,90,5
2020/3/8,Pennsylvania,3,1,1,88,7
2020/3/8,Rhode Island,6,0,1,87,6
2020/3/8,South Carolina,3,0,2,88,7
2020/3/8,South Dakota,4,1,0,88,7
2020/3/8,Tennessee,4,0,1,89,6
