Mortality_Rate,level_mr,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face_mask,covid_19,coronavirus,sanitizer,Air_value_avg_perday,level_ICU_per_60,level_trends_mask,level_trends_face_mask,level_trends_covid_19,level_trends_coronavirus,level_trends_sanitizer,level_air_avg
0.0,1,782.666566083283,26,4,1,69,0,16.9,2,3,2,1,1,1,1
0.0,1,752.1231203007520,29,2,0,67,2,30.3,2,3,1,1,1,2,1
0.0,1,1409.608497723820,17,2,2,78,1,37.61538461538460,3,3,1,1,2,1,2
0.0,1,955.2079520353420,22,3,0,73,2,32.82608695652170,2,3,2,1,1,2,2
0.0,1,906.0342857142860,19,1,1,77,2,25.75,2,3,1,1,1,2,1
0.0,1,1226.2894736842100,24,5,0,71,0,38.0,3,3,2,1,1,1,2
0.0,1,642.6704391127210,24,3,0,72,1,20.22222222222220,1,3,2,1,1,1,1
0.0,1,745.0335537990000,21,3,1,74,1,26.695652173913000,1,3,2,1,1,1,1
0.0,1,783.153982300885,16,2,4,76,2,44.42857142857140,2,3,1,2,1,2,2
0.0,1,1661.5851063829800,16,15,0,69,0,29.4,3,3,3,1,1,1,1
0.0,1,1018.9703748488500,22,3,1,72,2,21.285714285714300,3,3,2,1,1,2,1
0.0,1,1165.003162055340,14,1,2,83,0,34.904761904761900,3,3,1,1,2,1,2
0.0,1,718.6830015313940,20,3,0,72,5,25.833333333333300,1,3,2,1,1,3,1
0.0,1,1093.3899913718700,19,4,2,74,1,23.57894736842110,3,3,2,1,1,1,1
0.0,1,1211.6078431372500,25,12,6,57,0,46.875,3,3,3,3,1,1,2
0.0,1,695.1239399869540,23,4,1,71,1,19.9,1,3,2,1,1,1,1
0.0,1,983.5882352941180,17,5,5,63,10,12.666666666666700,2,3,2,3,1,3,1
0.0,1,963.879409878127,21,1,1,75,2,31.7,2,3,1,1,1,2,1
0.0,1,895.5628415300550,25,6,2,67,0,29.714285714285700,2,3,3,1,1,1,1
0.0,1,993.7720087217230,18,3,1,77,1,52.70967741935480,2,3,2,1,1,1,3
0.0,1,645.7082028804010,20,3,1,74,2,44.8,1,3,2,1,1,2,2
0.0,1,1195.1706231454000,20,3,2,75,0,39.0,3,3,2,1,1,1,2
0.0,1,1186.731182795700,17,0,3,77,3,34.0,3,3,1,1,1,3,2
0.0,1,927.9321912919340,20,4,0,75,1,33.4,2,3,2,1,1,1,2
0.0,1,742.884370015949,23,4,1,72,0,20.5,1,3,2,1,1,1,1
0.0,1,1626.2587064676600,14,4,2,78,2,16.0,3,3,2,1,2,2,1
0.0,1,1089.6433121019100,17,4,2,76,1,32.2,3,3,2,1,1,1,2
0.0,1,831.6262722646310,23,4,0,72,1,35.25,2,3,2,1,1,1,2
0.0,1,735.7436861902200,22,2,0,75,1,33.888888888888900,1,3,1,1,1,1,2
0.0,1,1281.056880733950,16,5,1,77,1,38.375,3,3,2,1,1,1,2
0.0,1,782.8057366362450,15,1,2,82,0,40.25,2,3,1,1,2,1,2
0.0,1,680.9985632183910,23,4,1,71,1,37.75,1,3,2,1,1,1,2
0.0,1,726.7866563227310,27,6,0,66,1,35.714285714285700,1,3,3,1,1,1,2
0.0,1,1362.41015625,21,8,2,66,3,25.25,3,3,3,1,1,3,1
0.0,1,1068.7116402116400,22,2,1,73,2,43.666666666666700,3,3,1,1,1,2,2
0.0,1,1110.0942684766200,23,3,0,74,0,38.333333333333300,3,3,2,1,1,1,2
0.0,1,919.3227404044570,19,4,1,75,1,22.625,2,3,2,1,1,1,1
0.0,1,973.5807002561910,19,3,0,77,1,27.75,2,3,2,1,1,1,1
0.0,1,746.1941747572820,35,5,2,58,0,20.166666666666700,1,3,2,1,1,1,1
0.0,1,706.4819915254240,21,3,1,75,0,20.285714285714300,1,3,2,1,1,1,1
0.0,1,1518.0969696969700,10,4,0,86,0,45.714285714285700,3,2,2,1,3,1,2
0.0,1,889.4522727272730,17,1,1,81,0,10.0,2,3,1,1,2,1,1
0.0,1,654.8088888888890,18,7,2,68,5,35.166666666666700,1,3,3,1,1,3,2
0.0,1,1291.6198347107400,20,5,2,71,2,38.0,3,3,2,1,1,2,2
0.0,1,1038.7469813391900,20,4,1,74,1,34.0,3,3,2,1,1,1,2
0.0,1,1352.2794117647100,23,8,2,66,1,30.625,3,3,3,1,1,1,1
0.0,1,1063.1409412955500,24,5,1,69,1,35.1,3,3,2,1,1,1,2
0.0,1,949.8581050740910,26,4,1,68,1,22.1875,2,3,2,1,1,1,1
0.0,1,635.5252100840340,15,0,0,85,0,28.25,1,3,1,1,2,1,1
0.0,1,782.666566083283,23,2,0,75,0,25.7,2,3,1,1,1,1,1
0.0,1,752.1231203007520,23,5,1,70,1,30.0,2,3,2,1,1,1,1
0.0,1,1409.608497723820,17,3,2,77,1,46.07692307692310,3,3,2,1,1,1,2
0.0,1,955.2079520353420,19,2,0,77,2,34.69565217391310,2,3,1,1,1,2,2
0.0,1,906.0342857142860,19,4,2,74,1,31.875,2,3,2,1,1,1,1
0.0,1,1226.2894736842100,11,5,0,84,0,33.857142857142900,3,2,2,1,2,1,2
0.0,1,642.6704391127210,18,2,0,79,1,23.444444444444400,1,3,1,1,2,1,1
0.0,1,745.0335537990000,22,3,0,74,1,32.73913043478260,1,3,2,1,1,1,2
0.0,1,783.153982300885,18,2,1,78,1,49.57142857142860,2,3,1,1,2,1,3
0.0,1,1661.5851063829800,14,0,0,86,0,34.0,3,3,1,1,3,1,2
0.0,1,1018.9703748488500,18,4,2,74,2,26.571428571428600,3,3,2,1,1,2,1
0.0,1,1165.003162055340,15,2,2,80,1,39.333333333333300,3,3,1,1,2,1,2
0.0,1,718.6830015313940,27,0,0,70,3,32.5,1,3,1,1,1,3,2
0.0,1,1093.3899913718700,21,4,3,71,1,28.31578947368420,3,3,2,1,1,1,1
0.0,1,1211.6078431372500,19,9,0,72,0,49.5,3,3,3,1,1,1,3
0.0,1,695.1239399869540,17,2,0,80,1,29.4,1,3,1,1,2,1,1
0.0,1,983.5882352941180,12,0,6,77,5,13.666666666666700,2,2,1,3,1,3,1
0.0,1,963.879409878127,20,3,1,74,2,31.0,2,3,2,1,1,2,1
0.0,1,895.5628415300550,27,2,3,68,0,26.857142857142900,2,3,1,1,1,1,1
0.0,1,993.7720087217230,18,4,0,77,1,43.58064516129030,2,3,2,1,1,1,2
0.0,1,645.7082028804010,17,3,0,79,1,34.7,1,3,2,1,2,1,2
0.0,1,1195.1706231454000,22,8,1,68,1,42.666666666666700,3,3,3,1,1,1,2
0.0,1,1186.731182795700,14,0,4,78,4,39.5,3,3,1,2,2,3,2
0.0,1,927.9321912919340,19,2,1,77,1,41.75,2,3,1,1,1,1,2
0.0,1,742.884370015949,22,5,0,72,1,28.071428571428600,1,3,2,1,1,1,1
0.0,1,1626.2587064676600,15,3,2,78,2,18.666666666666700,3,3,2,1,2,2,1
0.0,1,1089.6433121019100,13,3,1,83,0,38.4,3,3,2,1,2,1,2
0.0,1,831.6262722646310,21,3,1,74,1,34.75,2,3,2,1,1,1,2
0.0,1,735.7436861902200,22,5,0,70,3,33.666666666666700,1,3,2,1,1,3,2
0.0,1,1281.056880733950,19,2,5,72,2,32.75,3,3,1,3,1,2,2
0.0,1,782.8057366362450,14,1,5,79,1,39.0,2,3,1,3,2,1,2
0.0,1,680.9985632183910,20,4,1,74,1,42.375,1,3,2,1,1,1,2
0.0,1,726.7866563227310,26,2,1,69,2,40.142857142857100,1,3,1,1,1,2,2
0.0,1,1362.41015625,19,6,2,73,0,30.75,3,3,3,1,1,1,1
0.0,1,1068.7116402116400,18,6,1,74,1,50.0,3,3,3,1,1,1,3
0.0,1,1110.0942684766200,19,2,0,78,1,47.5,3,3,1,1,2,1,2
0.0,1,919.3227404044570,16,3,0,79,2,22.875,2,3,2,1,2,2,1
0.0,1,973.5807002561910,16,3,1,80,0,33.125,2,3,2,1,2,1,2
0.0,1,746.1941747572820,30,4,0,66,0,25.833333333333300,1,3,2,1,1,1,1
0.0,1,706.4819915254240,21,2,0,77,0,15.0,1,3,1,1,1,1,1
0.0,1,1518.0969696969700,17,4,0,79,0,41.714285714285700,3,3,2,1,2,1,2
0.0,1,889.4522727272730,14,1,2,79,4,11.0,2,3,1,1,2,3,1
0.0,1,654.8088888888890,23,2,0,75,0,38.166666666666700,1,3,1,1,1,1,2
0.0,1,1291.6198347107400,19,2,2,77,0,45.2,3,3,1,1,1,1,2
0.0,1,1038.7469813391900,20,2,0,77,1,41.0,3,3,1,1,1,1,2
0.0,1,1352.2794117647100,17,3,1,78,1,32.25,3,3,2,1,2,1,2
0.0,1,1063.1409412955500,19,4,1,75,1,39.8,3,3,2,1,1,1,2
0.0,1,949.8581050740910,20,5,2,72,1,28.5,2,3,2,1,1,1,1
0.0,1,635.5252100840340,12,4,4,76,4,27.5,1,2,2,2,1,3,1
0.0,1,782.666566083283,22,3,0,74,1,24.8,2,3,2,1,1,1,1
0.0,1,752.1231203007520,26,5,0,67,2,32.0,2,3,2,1,1,2,1
0.0,1,1409.608497723820,15,2,2,80,1,42.76923076923080,3,3,1,1,2,1,2
0.0,1,955.2079520353420,20,4,0,74,2,38.21739130434780,2,3,2,1,1,2,2
0.0,1,906.0342857142860,20,6,0,72,2,38.75,2,3,3,1,1,2,2
0.0,1,1226.2894736842100,15,0,7,78,0,32.714285714285700,3,3,1,3,2,1,2
0.0,1,642.6704391127210,15,3,1,80,1,29.88888888888890,1,3,2,1,2,1,1
0.0,1,745.0335537990000,18,3,1,77,1,36.130434782608700,1,3,2,1,1,1,2
0.0,1,783.153982300885,20,1,0,79,0,43.285714285714300,2,3,1,1,2,1,2
0.0,1,1661.5851063829800,14,5,0,81,0,35.4,3,3,2,1,2,1,2
0.0,1,1018.9703748488500,19,4,1,75,1,21.571428571428600,3,3,2,1,1,1,1
0.0,1,1165.003162055340,16,2,1,80,1,35.04761904761910,3,3,1,1,2,1,2
0.0,1,718.6830015313940,20,6,3,67,4,37.166666666666700,1,3,3,1,1,3,2
0.0,1,1093.3899913718700,18,5,1,76,0,25.473684210526300,3,3,2,1,1,1,1
0.0,1,1211.6078431372500,13,8,8,71,0,53.0,3,3,3,3,1,1,3
0.0,1,695.1239399869540,17,2,1,79,1,33.0,1,3,1,1,2,1,2
0.0,1,983.5882352941180,7,3,4,86,0,21.666666666666700,2,2,2,2,3,1,1
0.0,1,963.879409878127,17,3,2,78,0,34.0,2,3,2,1,2,1,2
0.0,1,895.5628415300550,15,4,1,80,0,23.714285714285700,2,3,2,1,2,1,1
0.0,1,993.7720087217230,17,3,1,78,1,39.61290322580650,2,3,2,1,2,1,2
0.0,1,645.7082028804010,15,3,1,81,0,32.7,1,3,2,1,2,1,2
0.0,1,1195.1706231454000,10,2,0,88,0,55.0,3,2,1,1,3,1,3
0.0,1,1186.731182795700,17,3,4,76,0,44.0,3,3,2,2,1,1,2
0.0,1,927.9321912919340,16,4,0,80,0,43.65,2,3,2,1,2,1,2
0.0,1,742.884370015949,18,3,1,77,1,34.0,1,3,2,1,1,1,2
0.0,1,1626.2587064676600,10,1,2,87,0,22.333333333333300,3,2,1,1,3,1,1
0.0,1,1089.6433121019100,14,3,1,82,0,35.4,3,3,2,1,2,1,2
0.0,1,831.6262722646310,17,3,1,79,0,35.5,2,3,2,1,2,1,2
0.0,1,735.7436861902200,18,3,1,78,0,34.05555555555560,1,3,2,1,2,1,2
0.0,1,1281.056880733950,12,2,2,83,1,33.5,3,2,1,1,2,1,2
0.0,1,782.8057366362450,20,3,2,74,1,47.75,2,3,2,1,1,1,2
0.0,1,680.9985632183910,14,3,2,79,2,37.5,1,3,2,1,2,2,2
0.0,1,726.7866563227310,21,3,0,76,0,40.57142857142860,1,3,2,1,1,1,2
0.0,1,1362.41015625,16,4,2,76,2,41.0,3,3,2,1,1,2,2
0.0,1,1068.7116402116400,17,3,2,77,1,54.666666666666700,3,3,2,1,1,1,3
0.0,1,1110.0942684766200,14,3,2,80,1,55.166666666666700,3,3,2,1,2,1,3
0.0,1,919.3227404044570,12,2,0,85,1,27.6875,2,2,1,1,2,1,1
0.0,1,973.5807002561910,14,3,1,82,0,25.5,2,3,2,1,2,1,1
0.0,1,746.1941747572820,15,3,1,80,1,31.666666666666700,1,3,2,1,2,1,1
0.0,1,706.4819915254240,15,2,1,81,1,14.857142857142900,1,3,1,1,2,1,1
0.0,1,1518.0969696969700,12,6,3,79,0,35.57142857142860,3,2,3,1,2,1,2
0.0,1,889.4522727272730,17,4,1,76,2,5.5,2,3,2,1,1,2,1
0.0,1,654.8088888888890,17,3,1,79,0,34.0,1,3,2,1,2,1,2
0.0,1,1291.6198347107400,13,4,2,81,0,51.0,3,3,2,1,2,1,3
0.0,1,1038.7469813391900,15,3,1,80,1,47.0,3,3,2,1,2,1,2
0.0,1,1352.2794117647100,14,3,1,82,0,33.875,3,3,2,1,2,1,2
0.0,1,1063.1409412955500,16,3,1,80,0,42.4,3,3,2,1,2,1,2
0.0,1,949.8581050740910,16,3,1,80,0,33.8125,2,3,2,1,2,1,2
0.0,1,635.5252100840340,17,3,3,77,0,27.5,1,3,2,1,1,1,1
0.0,1,782.666566083283,17,3,1,78,1,25.5,2,3,2,1,2,1,1
0.0,1,752.1231203007520,17,1,2,80,0,30.1,2,3,1,1,2,1,1
0.0,1,1409.608497723820,13,2,2,83,0,25.76923076923080,3,3,1,1,2,1,1
0.0,1,955.2079520353420,15,2,1,81,1,39.21739130434780,2,3,1,1,2,1,2
0.0,1,906.0342857142860,18,3,1,76,2,45.75,2,3,2,1,1,2,2
0.0,1,1226.2894736842100,18,0,4,74,4,28.571428571428600,3,3,1,2,1,3,1
0.0,1,642.6704391127210,16,4,0,80,0,29.555555555555600,1,3,2,1,2,1,1
0.0,1,745.0335537990000,16,3,1,79,1,31.608695652173900,1,3,2,1,2,1,1
0.0,1,783.153982300885,15,3,1,80,1,44.57142857142860,2,3,2,1,2,1,2
0.0,1,1661.5851063829800,14,4,3,79,0,44.8,3,3,2,1,2,1,2
0.0,1,1018.9703748488500,17,3,1,78,1,25.714285714285700,3,3,2,1,2,1,1
0.0,1,1165.003162055340,15,3,1,80,1,24.476190476190500,3,3,2,1,2,1,1
0.0,1,718.6830015313940,19,3,2,74,2,42.0,1,3,2,1,1,2,2
0.0,1,1093.3899913718700,13,3,2,81,1,25.94736842105260,3,3,2,1,2,1,1
0.0,1,1211.6078431372500,19,5,0,76,0,49.625,3,3,2,1,1,1,3
0.0,1,695.1239399869540,18,3,1,78,0,22.1,1,3,2,1,2,1,1
0.0,1,983.5882352941180,15,4,2,76,3,18.0,2,3,2,1,1,3,1
0.0,1,963.879409878127,13,2,2,82,1,35.9,2,3,1,1,2,1,2
0.0,1,895.5628415300550,15,3,0,82,0,25.857142857142900,2,3,2,1,2,1,1
0.0,1,993.7720087217230,14,3,1,81,1,41.0,2,3,2,1,2,1,2
0.0,1,645.7082028804010,14,3,1,82,0,37.0,1,3,2,1,2,1,2
0.0,1,1195.1706231454000,14,3,1,82,0,51.5,3,3,2,1,2,1,3
0.0,1,1186.731182795700,17,2,2,79,0,42.0,3,3,1,1,2,1,2
0.0,1,927.9321912919340,15,3,1,81,0,41.7,2,3,2,1,2,1,2
0.0,1,742.884370015949,17,3,1,79,0,28.785714285714300,1,3,2,1,2,1,1
0.0,1,1626.2587064676600,11,4,2,82,1,20.333333333333300,3,2,2,1,2,1,1
0.0,1,1089.6433121019100,11,4,2,83,0,23.2,3,2,2,1,2,1,1
0.0,1,831.6262722646310,13,2,1,84,0,32.583333333333300,2,3,1,1,2,1,2
0.0,1,735.7436861902200,15,3,1,81,0,36.0,1,3,2,1,2,1,2
0.0,1,1281.056880733950,13,3,1,82,1,29.5,3,3,2,1,2,1,1
0.0,1,782.8057366362450,13,2,1,83,1,37.0,2,3,1,1,2,1,2
0.0,1,680.9985632183910,14,3,1,82,0,31.5,1,3,2,1,2,1,1
0.0,1,726.7866563227310,19,3,2,76,0,38.142857142857100,1,3,2,1,1,1,2
0.0,1,1362.41015625,11,2,1,85,1,42.0,3,2,1,1,2,1,2
0.0,1,1068.7116402116400,15,3,1,80,1,60.0,3,3,2,1,2,1,3
0.0,1,1110.0942684766200,13,3,1,83,0,54.333333333333300,3,3,2,1,2,1,3
0.0,1,919.3227404044570,11,3,0,86,0,30.375,2,2,2,1,3,1,1
0.0,1,973.5807002561910,10,2,2,86,0,20.875,2,2,1,1,3,1,1
0.0,1,746.1941747572820,12,2,1,83,2,22.166666666666700,1,2,1,1,2,2,1
0.0,1,706.4819915254240,12,2,1,84,1,15.0,1,2,1,1,2,1,1
0.0,1,1518.0969696969700,12,1,1,84,2,21.714285714285700,3,2,1,1,2,2,1
0.0,1,889.4522727272730,11,2,0,86,1,7.0,2,2,1,1,3,1,1
0.0,1,654.8088888888890,15,3,1,81,0,38.833333333333300,1,3,2,1,2,1,2
0.0,1,1291.6198347107400,13,4,3,78,2,49.0,3,3,2,1,2,2,3
0.0,1,1038.7469813391900,14,4,0,82,0,49.25,3,3,2,1,2,1,3
0.0,1,1352.2794117647100,12,5,2,81,0,29.0,3,2,2,1,2,1,1
0.0,1,1063.1409412955500,14,4,1,81,0,46.3,3,3,2,1,2,1,2
0.0,1,949.8581050740910,16,3,0,81,0,25.4375,2,3,2,1,2,1,1
0.0,1,635.5252100840340,10,2,6,80,2,26.0,1,2,1,3,2,2,1
0.0,1,782.666566083283,13,2,1,83,1,30.75,2,3,1,1,2,1,1
0.0,1,752.1231203007520,19,3,3,74,1,21.2,2,3,2,1,1,1,1
0.0,1,1409.608497723820,12,1,1,86,0,24.615384615384600,3,2,1,1,3,1,1
0.0,1,955.2079520353420,15,2,1,82,0,45.82608695652170,2,3,1,1,2,1,2
0.0,1,906.0342857142860,14,3,1,81,1,38.375,2,3,2,1,2,1,2
0.0,1,1226.2894736842100,13,2,2,83,0,28.714285714285700,3,3,1,1,2,1,1
0.0,1,642.6704391127210,14,2,2,82,0,27.88888888888890,1,3,1,1,2,1,1
0.0,1,745.0335537990000,16,4,1,79,0,33.43478260869570,1,3,2,1,2,1,2
0.0,1,783.153982300885,15,2,2,80,1,41.0,2,3,1,1,2,1,2
0.0,1,1661.5851063829800,7,2,9,80,2,42.8,3,2,1,3,2,2,2
0.0,1,1018.9703748488500,14,2,1,82,1,34.57142857142860,3,3,1,1,2,1,2
0.0,1,1165.003162055340,13,3,1,82,1,25.095238095238100,3,3,2,1,2,1,1
0.0,1,718.6830015313940,14,4,2,77,3,44.166666666666700,1,3,2,1,1,3,2
0.0,1,1093.3899913718700,13,3,1,83,0,21.05263157894740,3,3,2,1,2,1,1
0.0,1,1211.6078431372500,13,5,0,82,0,36.625,3,3,2,1,2,1,2
0.0,1,695.1239399869540,17,4,0,79,0,22.6,1,3,2,1,2,1,1
0.0,1,983.5882352941180,12,2,1,85,0,11.333333333333300,2,2,1,1,2,1,1
0.0,1,963.879409878127,17,5,1,77,0,38.3,2,3,2,1,1,1,2
0.0,1,895.5628415300550,17,2,1,80,0,17.285714285714300,2,3,1,1,2,1,1
0.0,1,993.7720087217230,16,3,1,79,1,42.903225806451600,2,3,2,1,2,1,2
0.0,1,645.7082028804010,16,3,1,80,0,32.6,1,3,2,1,2,1,2
0.0,1,1195.1706231454000,18,4,1,77,0,56.5,3,3,2,1,1,1,3
0.0,1,1186.731182795700,20,5,0,74,1,38.0,3,3,2,1,1,1,2
0.0,1,927.9321912919340,17,5,0,78,0,36.3,2,3,2,1,2,1,2
0.0,1,742.884370015949,18,5,0,77,0,16.428571428571400,1,3,2,1,1,1,1
0.0,1,1626.2587064676600,17,5,0,77,1,22.333333333333300,3,3,2,1,1,1,1
0.0,1,1089.6433121019100,15,2,2,80,1,24.1,3,3,1,1,2,1,1
0.0,1,831.6262722646310,15,4,0,81,0,33.75,2,3,2,1,2,1,2
0.0,1,735.7436861902200,16,3,1,80,0,27.944444444444400,1,3,2,1,2,1,1
0.0,1,1281.056880733950,11,2,1,86,0,25.75,3,2,1,1,3,1,1
0.0,1,782.8057366362450,13,4,0,82,1,31.25,2,3,2,1,2,1,1
0.0,1,680.9985632183910,17,3,0,80,0,25.5,1,3,2,1,2,1,1
0.0,1,726.7866563227310,19,5,1,74,1,32.714285714285700,1,3,2,1,1,1,2
0.0,1,1362.41015625,17,6,0,77,0,42.5,3,3,3,1,1,1,2
0.0,1,1068.7116402116400,16,4,1,79,0,42.666666666666700,3,3,2,1,2,1,2
0.0,1,1110.0942684766200,15,4,0,81,0,52.5,3,3,2,1,2,1,3
0.0,1,919.3227404044570,14,3,1,81,1,32.0,2,3,2,1,2,1,1
0.0,1,973.5807002561910,11,3,1,85,0,16.75,2,2,2,1,2,1,1
0.0,1,746.1941747572820,12,1,3,83,1,18.833333333333300,1,2,1,1,2,1,1
0.0,1,706.4819915254240,14,3,0,82,1,13.0,1,3,2,1,2,1,1
0.0,1,1518.0969696969700,13,2,2,83,0,29.0,3,3,1,1,2,1,1
0.0,1,889.4522727272730,11,1,2,85,1,7.5,2,2,1,1,2,1,1
0.0,1,654.8088888888890,16,4,1,79,0,21.166666666666700,1,3,2,1,2,1,1
0.0,1,1291.6198347107400,15,2,1,81,1,46.6,3,3,1,1,2,1,2
0.0,1,1038.7469813391900,18,5,0,77,0,38.0,3,3,2,1,1,1,2
0.0,1,1352.2794117647100,16,4,1,78,1,29.625,3,3,2,1,2,1,1
0.0,1,1063.1409412955500,16,4,0,80,0,51.1,3,3,2,1,2,1,3
0.0,1,949.8581050740910,17,5,0,78,0,20.0625,2,3,2,1,2,1,1
0.0,1,635.5252100840340,12,7,0,81,0,25.0,1,2,3,1,2,1,1
0.0,1,782.666566083283,15,3,1,80,1,27.6,2,3,2,1,2,1,1
0.0,1,752.1231203007520,19,5,1,75,0,23.1,2,3,2,1,1,1,1
0.0,1,1409.608497723820,15,4,2,78,1,33.46153846153850,3,3,2,1,2,1,2
0.0,1,955.2079520353420,17,4,1,78,0,42.95652173913040,2,3,2,1,2,1,2
0.0,1,906.0342857142860,17,4,0,78,1,27.125,2,3,2,1,2,1,1
0.0,1,1226.2894736842100,13,2,0,84,1,31.285714285714300,3,3,1,1,2,1,1
0.0,1,642.6704391127210,16,3,1,80,0,14.88888888888890,1,3,2,1,2,1,1
0.0,1,745.0335537990000,17,4,1,78,0,36.65217391304350,1,3,2,1,2,1,2
0.0,1,783.153982300885,13,3,1,83,0,41.0,2,3,2,1,2,1,2
0.0,1,1661.5851063829800,18,5,1,76,0,49.4,3,3,2,1,1,1,3
0.0,1,1018.9703748488500,18,4,1,77,0,21.714285714285700,3,3,2,1,1,1,1
0.0,1,1165.003162055340,14,3,2,80,1,31.333333333333300,3,3,2,1,2,1,1
0.0,1,718.6830015313940,17,4,1,78,0,29.666666666666700,1,3,2,1,2,1,1
0.0,1,1093.3899913718700,13,3,0,84,0,14.736842105263200,3,3,2,1,2,1,1
0.0,1,1211.6078431372500,8,6,0,84,2,41.25,3,2,3,1,2,2,2
0.0,1,695.1239399869540,18,4,1,77,0,21.5,1,3,2,1,1,1,1
0.0,1,983.5882352941180,15,4,2,78,1,17.0,2,3,2,1,2,1,1
0.0,1,963.879409878127,17,3,1,78,1,34.7,2,3,2,1,2,1,2
0.0,1,895.5628415300550,16,3,1,80,0,20.714285714285700,2,3,2,1,2,1,1
0.0,1,993.7720087217230,15,3,1,80,1,45.58064516129030,2,3,2,1,2,1,2
0.0,1,645.7082028804010,17,3,1,79,0,31.9,1,3,2,1,2,1,1
0.0,1,1195.1706231454000,16,5,1,78,0,48.5,3,3,2,1,2,1,3
0.0,1,1186.731182795700,21,4,1,72,2,37.5,3,3,2,1,1,2,2
0.0,1,927.9321912919340,18,4,0,77,1,32.4,2,3,2,1,1,1,2
0.0,1,742.884370015949,17,4,0,79,0,16.785714285714300,1,3,2,1,2,1,1
0.0,1,1626.2587064676600,18,4,1,75,2,23.666666666666700,3,3,2,1,1,2,1
0.0,1,1089.6433121019100,13,3,0,84,0,27.1,3,3,2,1,2,1,1
0.0,1,831.6262722646310,15,3,0,82,0,31.083333333333300,2,3,2,1,2,1,1
0.0,1,735.7436861902200,13,3,0,83,1,27.666666666666700,1,3,2,1,2,1,1
0.0,1,1281.056880733950,13,3,0,84,0,19.625,3,3,2,1,2,1,1
0.0,1,782.8057366362450,18,3,1,78,0,34.75,2,3,2,1,2,1,2
0.0,1,680.9985632183910,16,3,0,81,0,32.375,1,3,2,1,2,1,2
0.0,1,726.7866563227310,17,3,0,79,1,35.142857142857100,1,3,2,1,2,1,2
0.0,1,1362.41015625,15,4,0,81,0,37.75,3,3,2,1,2,1,2
0.0,1,1068.7116402116400,18,5,1,75,1,40.333333333333300,3,3,2,1,1,1,2
0.0,1,1110.0942684766200,15,3,1,81,0,49.0,3,3,2,1,2,1,3
0.0,1,919.3227404044570,15,4,0,80,1,30.75,2,3,2,1,2,1,1
0.0,1,973.5807002561910,13,3,1,83,0,22.0,2,3,2,1,2,1,1
0.0,1,746.1941747572820,14,2,1,82,1,16.666666666666700,1,3,1,1,2,1,1
0.0,1,706.4819915254240,16,3,1,80,0,11.142857142857100,1,3,2,1,2,1,1
0.0,1,1518.0969696969700,13,2,0,84,1,23.571428571428600,3,3,1,1,2,1,1
0.0,1,889.4522727272730,12,3,1,84,0,4.0,2,2,2,1,2,1,1
0.0,1,654.8088888888890,15,5,0,80,0,34.666666666666700,1,3,2,1,2,1,2
0.0,1,1291.6198347107400,13,4,0,82,1,47.2,3,3,2,1,2,1,2
0.0,1,1038.7469813391900,17,5,0,78,0,40.75,3,3,2,1,2,1,2
0.0,1,1352.2794117647100,16,4,1,79,0,31.375,3,3,2,1,2,1,1
0.0,1,1063.1409412955500,16,3,0,80,1,34.7,3,3,2,1,2,1,2
0.0,1,949.8581050740910,17,4,1,78,0,20.3125,2,3,2,1,2,1,1
0.0,1,635.5252100840340,8,5,0,85,2,34.25,1,2,2,1,2,2,2
0.0,1,782.666566083283,16,3,1,80,0,18.35,2,3,2,1,2,1,1
0.0,1,752.1231203007520,18,4,1,77,0,26.2,2,3,2,1,1,1,1
0.0,1,1409.608497723820,16,2,1,80,1,31.384615384615400,3,3,1,1,2,1,1
0.0,1,955.2079520353420,17,4,0,78,1,39.47826086956520,2,3,2,1,2,1,2
0.0,1,906.0342857142860,16,4,1,78,1,27.375,2,3,2,1,2,1,1
0.0,1,1226.2894736842100,11,1,1,83,4,33.857142857142900,3,2,1,1,2,3,2
0.0,1,642.6704391127210,18,4,0,78,0,15.777777777777800,1,3,2,1,2,1,1
0.0,1,745.0335537990000,19,4,1,76,0,30.695652173913000,1,3,2,1,1,1,1
0.0,1,783.153982300885,15,2,0,83,0,39.714285714285700,2,3,1,1,2,1,2
0.0,1,1661.5851063829800,18,5,2,75,0,50.2,3,3,2,1,1,1,3
0.0,1,1018.9703748488500,17,5,1,77,0,21.857142857142900,3,3,2,1,1,1,1
0.0,1,1165.003162055340,15,3,1,80,1,28.238095238095200,3,3,2,1,2,1,1
0.0,1,718.6830015313940,17,4,0,79,0,35.166666666666700,1,3,2,1,2,1,2
0.0,1,1093.3899913718700,13,4,1,82,0,13.263157894736800,3,3,2,1,2,1,1
0.0,1,1211.6078431372500,15,2,1,80,2,41.75,3,3,1,1,2,2,2
0.0,1,695.1239399869540,15,3,1,80,1,16.0,1,3,2,1,2,1,1
0.0,1,983.5882352941180,9,4,3,83,1,13.333333333333300,2,2,2,1,2,1,1
0.0,1,963.879409878127,15,4,1,80,0,36.1,2,3,2,1,2,1,2
0.0,1,895.5628415300550,17,4,1,77,1,28.428571428571400,2,3,2,1,1,1,1
0.0,1,993.7720087217230,14,3,1,81,1,47.935483870967700,2,3,2,1,2,1,2
0.0,1,645.7082028804010,15,3,1,81,0,36.4,1,3,2,1,2,1,2
