Province_State,confirmed,deaths,Date,ICU_Beds,Total_Population,Population_Aged_60_plus,usa_state_latitude,Mortality_Rate,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face mask,covid-19,coronavirus,sanitizer,usa_state_code,Air_value_avg_perday
South Carolina,1700.0,34.0,2020/4/3,1225.0,4893444.0,1109892.0,33.836081,0.02,906.0342857142857,16,8,3,71,2,SC,43.0
South Dakota,187.0,2.0,2020/4/3,152.0,855444.0,186396.0,43.969515,0.0106951871657754,1226.2894736842106,16,9,4,69,2,SD,25.285714285714285
Tennessee,3067.0,41.0,2020/4/3,2209.0,6597381.0,1419659.0,35.517491,0.013368112161721553,642.6704391127207,15,7,4,72,2,TN,37.22222222222222
Texas,5734.0,100.0,2020/4/3,6199.0,2.7419612E7,4618463.0,31.968599,0.017439832577607256,745.0335537989998,18,8,4,68,2,TX,36.391304347826086
Utah,1255.0,7.0,2020/4/3,565.0,2993941.0,442482.0,39.32098,0.005577689243027889,783.153982300885,13,6,4,75,2,UT,44.0
Vermont,389.0,17.0,2020/4/3,94.0,624636.0,156189.0,44.558803,0.043701799485861184,1661.5851063829787,18,9,5,67,1,VT,36.0
Virginia,2012.0,46.0,2020/4/3,1654.0,8365952.0,1685377.0,37.431573,0.02286282306163022,1018.9703748488513,18,8,4,68,2,VA,40.285714285714285
Washington,6846.0,291.0,2020/4/3,1265.0,7169967.0,1473729.0,47.751074,0.04250657318141981,1165.003162055336,18,8,4,69,1,WA,19.761904761904763
West Virginia,237.0,2.0,2020/4/3,653.0,1836843.0,469300.0,38.597626,0.008438818565400843,718.6830015313935,13,6,4,75,2,WV,45.333333333333336
Wisconsin,2012.0,51.0,2020/4/3,1159.0,5763217.0,1267239.0,43.78444,0.025347912524850896,1093.3899913718724,16,7,4,71,2,WI,39.68421052631579
Wyoming,162.0,0.0,2020/4/3,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,12,7,4,75,2,WY,42.125
Alabama,1614.0,44.0,2020/4/4,1533.0,4850771.0,1065625.0,32.318231,0.027261462205700124,695.1239399869537,14,6,4,74,2,AL,47.5
Alaska,171.0,5.0,2020/4/4,119.0,738565.0,117047.0,63.588753,0.029239766081871343,983.5882352941177,21,7,5,66,1,AK,24.666666666666668
Arizona,2187.0,52.0,2020/4/4,1559.0,6809946.0,1502688.0,34.048928,0.02377686328303612,963.879409878127,14,7,4,73,2,AZ,43.2
Arkansas,743.0,14.0,2020/4/4,732.0,2977944.0,655552.0,35.20105,0.018842530282637954,895.5628415300547,16,8,4,70,2,AR,19.285714285714285
California,12837.0,289.0,2020/4/4,7338.0,3.8982847E7,7292299.0,36.778261,0.022513048219989094,993.7720087217225,18,8,3,69,2,CA,36.54838709677419
Colorado,4188.0,111.0,2020/4/4,1597.0,5436519.0,1031196.0,39.550051,0.02650429799426934,645.7082028804008,23,11,3,62,1,CO,32.4
Connecticut,5276.0,165.0,2020/4/4,674.0,3594478.0,805545.0,41.603221,0.03127369219105383,1195.1706231454007,18,7,3,71,1,CT,40.0
Delaware,593.0,14.0,2020/4/4,186.0,943732.0,220732.0,38.910832,0.023608768971332208,1186.731182795699,18,9,3,69,1,DE,34.5
Florida,11537.0,195.0,2020/4/4,5604.0,2.0278447E7,5200132.0,27.664827,0.01690214093785213,927.9321912919344,16,6,3,74,1,FL,60.25
Georgia,6160.0,201.0,2020/4/4,2508.0,1.0201635E7,1863154.0,32.157435,0.03262987012987013,742.884370015949,14,6,3,75,2,GA,49.714285714285715
Hawaii,351.0,3.0,2020/4/4,201.0,1421658.0,326878.0,19.898682,0.008547008547008548,1626.2587064676618,25,14,3,56,2,HI,16.0
Idaho,1022.0,10.0,2020/4/4,314.0,1657375.0,342148.0,44.068202,0.009784735812133072,1089.6433121019109,14,7,3,75,1,ID,22.3
Illinois,10357.0,244.0,2020/4/4,3144.0,1.2854526E7,2614633.0,40.633125,0.023558945640629526,831.6262722646311,16,7,4,71,2,IL,25.166666666666668
Indiana,3953.0,116.0,2020/4/4,1861.0,6614418.0,1369219.0,40.551217,0.029344801416645586,735.7436861902203,16,7,3,72,2,IN,35.94444444444444
Iowa,787.0,14.0,2020/4/4,545.0,3118102.0,698176.0,41.878003,0.017789072426937738,1281.056880733945,16,8,4,70,2,IA,33.25
Kansas,698.0,21.0,2020/4/4,767.0,2903820.0,600412.0,39.011902,0.03008595988538682,782.8057366362451,17,8,4,69,2,KS,28.75
Kentucky,917.0,40.0,2020/4/4,1392.0,4424376.0,947950.0,37.839333,0.04362050163576881,680.9985632183908,17,6,4,71,2,KY,54.125
Louisiana,12496.0,409.0,2020/4/4,1289.0,4663461.0,936828.0,31.244823,0.032730473751600514,726.7866563227308,17,7,3,72,1,LA,42.42857142857143
Maine,456.0,10.0,2020/4/4,256.0,1330158.0,348777.0,45.253783,0.021929824561403508,1362.41015625,16,8,3,72,1,ME,28.0
Maryland,3125.0,54.0,2020/4/4,1134.0,5996079.0,1211919.0,39.045755,0.01728,1068.7116402116403,17,8,3,71,1,MD,33.333333333333336
Massachusetts,11736.0,216.0,2020/4/4,1326.0,6789319.0,1471985.0,42.407211,0.018404907975460124,1110.0942684766214,20,8,3,68,1,MA,39.166666666666664
Michigan,14225.0,540.0,2020/4/4,2423.0,9925568.0,2227519.0,44.314844,0.03796133567662566,919.3227404044572,15,6,4,74,1,MI,31.5625
Minnesota,865.0,24.0,2020/4/4,1171.0,5490726.0,1140063.0,46.729553,0.027745664739884393,973.5807002561913,17,9,4,69,1,MN,35.5
Mississippi,1455.0,35.0,2020/4/4,824.0,2986220.0,614864.0,32.354668,0.024054982817869417,746.1941747572815,14,6,4,74,2,MS,60.666666666666664
Missouri,2310.0,33.0,2020/4/4,1888.0,6075300.0,1333838.0,37.964253,0.014285714285714285,706.4819915254237,17,8,4,69,2,MO,17.571428571428573
Montana,265.0,6.0,2020/4/4,165.0,1029862.0,250486.0,46.879682,0.022641509433962263,1518.0969696969696,13,7,5,74,1,MT,24.571428571428573
Nebraska,321.0,6.0,2020/4/4,440.0,1893921.0,391359.0,41.492537,0.018691588785046728,889.4522727272728,17,8,4,70,1,NE,16.5
Nevada,1742.0,46.0,2020/4/4,900.0,2887725.0,589328.0,38.80261,0.02640642939150402,654.8088888888889,16,7,3,72,2,NV,36.0
New Hampshire,540.0,7.0,2020/4/4,242.0,1331848.0,312572.0,43.193852,0.012962962962962963,1291.6198347107438,20,9,4,66,1,NH,37.8
New Jersey,34124.0,846.0,2020/4/4,1822.0,8960161.0,1892597.0,40.058324,0.024791935294807173,1038.7469813391876,15,6,3,75,1,NJ,35.5
New Mexico,534.0,10.0,2020/4/4,340.0,2084828.0,459775.0,34.97273,0.018726591760299626,1352.2794117647059,14,7,3,74,2,NM,39.125
New York,113833.0,3544.0,2020/4/4,3952.0,1.9798228E7,4201533.0,43.299428,0.031133326891147558,1063.1409412955466,14,6,3,76,1,NY,25.7
North Carolina,2486.0,34.0,2020/4/4,2227.0,1.0052564E7,2115334.0,35.759573,0.013676588897827836,949.8581050740908,15,7,3,73,2,NC,40.1875
North Dakota,186.0,3.0,2020/4/4,238.0,745475.0,151255.0,47.551493,0.016129032258064516,635.5252100840336,14,6,3,76,1,ND,27.25
Ohio,3739.0,102.0,2020/4/4,3314.0,1.1609756E7,2593757.0,40.417287,0.027280021396095214,782.666566083283,16,7,3,73,1,OH,43.35
Oklahoma,1161.0,42.0,2020/4/4,1064.0,3896251.0,800259.0,35.007752,0.03617571059431524,752.1231203007519,17,9,4,68,2,OK,32.5
Oregon,899.0,22.0,2020/4/4,659.0,4025127.0,928932.0,43.804133,0.024471635150166853,1409.608497723824,18,9,4,68,1,OR,21.923076923076923
Pennsylvania,10444.0,136.0,2020/4/4,3169.0,1.2790505E7,3027054.0,41.203322,0.013021830716200689,955.2079520353424,19,8,3,68,2,PA,33.04347826086956
South Carolina,1917.0,40.0,2020/4/4,1225.0,4893444.0,1109892.0,33.836081,0.020865936358894107,906.0342857142857,16,7,3,72,2,SC,45.125
South Dakota,212.0,2.0,2020/4/4,152.0,855444.0,186396.0,43.969515,0.009433962264150943,1226.2894736842106,15,9,4,70,2,SD,30.142857142857142
Tennessee,3322.0,50.0,2020/4/4,2209.0,6597381.0,1419659.0,35.517491,0.015051173991571343,642.6704391127207,15,7,4,72,2,TN,43.111111111111114
Texas,6567.0,116.0,2020/4/4,6199.0,2.7419612E7,4618463.0,31.968599,0.017664077965585504,745.0335537989998,17,8,4,69,2,TX,24.391304347826086
Utah,1435.0,8.0,2020/4/4,565.0,2993941.0,442482.0,39.32098,0.005574912891986063,783.153982300885,14,6,4,75,1,UT,45.285714285714285
Vermont,461.0,20.0,2020/4/4,94.0,624636.0,156189.0,44.558803,0.04338394793926247,1661.5851063829787,20,11,4,64,1,VT,36.8
Virginia,2407.0,52.0,2020/4/4,1654.0,8365952.0,1685377.0,37.431573,0.02160365600332364,1018.9703748488513,17,8,3,70,2,VA,37.142857142857146
Washington,7247.0,315.0,2020/4/4,1265.0,7169967.0,1473729.0,47.751074,0.043466261901476476,1165.003162055336,19,9,4,67,1,WA,20.285714285714285
West Virginia,282.0,2.0,2020/4/4,653.0,1836843.0,469300.0,38.597626,0.0070921985815602835,718.6830015313935,13,5,4,76,2,WV,41.0
Wisconsin,2030.0,54.0,2020/4/4,1159.0,5763217.0,1267239.0,43.78444,0.026600985221674877,1093.3899913718724,17,8,4,70,1,WI,34.421052631578945
Wyoming,187.0,0.0,2020/4/4,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,12,4,5,79,0,WY,45.0
Alabama,1765.0,45.0,2020/4/5,1533.0,4850771.0,1065625.0,32.318231,0.025495750708215296,695.1239399869537,12,5,4,78,1,AL,50.5
Alaska,185.0,6.0,2020/4/5,119.0,738565.0,117047.0,63.588753,0.032432432432432434,983.5882352941177,17,8,7,66,2,AK,23.666666666666668
Arizona,2486.0,64.0,2020/4/5,1559.0,6809946.0,1502688.0,34.048928,0.02574416733708769,963.879409878127,12,5,4,77,2,AZ,37.2
Arkansas,837.0,16.0,2020/4/5,732.0,2977944.0,655552.0,35.20105,0.019115890083632018,895.5628415300547,12,6,4,76,2,AR,25.714285714285715
California,15034.0,348.0,2020/4/5,7338.0,3.8982847E7,7292299.0,36.778261,0.02314753226021019,993.7720087217225,15,6,4,74,1,CA,35.16129032258065
Colorado,4950.0,140.0,2020/4/5,1597.0,5436519.0,1031196.0,39.550051,0.028282828282828285,645.7082028804008,17,7,4,71,1,CO,35.7
Connecticut,5675.0,189.0,2020/4/5,674.0,3594478.0,805545.0,41.603221,0.03330396475770925,1195.1706231454007,14,5,3,77,1,CT,39.166666666666664
Delaware,673.0,14.0,2020/4/5,186.0,943732.0,220732.0,38.910832,0.020802377414561663,1186.731182795699,13,5,2,79,1,DE,36.0
Florida,12350.0,221.0,2020/4/5,5604.0,2.0278447E7,5200132.0,27.664827,0.017894736842105262,927.9321912919344,12,5,4,78,1,FL,48.85
Georgia,6647.0,211.0,2020/4/5,2508.0,1.0201635E7,1863154.0,32.157435,0.031743643749059726,742.884370015949,12,4,4,78,2,GA,51.357142857142854
Hawaii,371.0,4.0,2020/4/5,201.0,1421658.0,326878.0,19.898682,0.01078167115902965,1626.2587064676618,22,11,3,62,2,HI,17.333333333333332
Idaho,1078.0,10.0,2020/4/5,314.0,1657375.0,342148.0,44.068202,0.00927643784786642,1089.6433121019109,11,4,5,79,1,ID,20.2
Illinois,11259.0,274.0,2020/4/5,3144.0,1.2854526E7,2614633.0,40.633125,0.02433608668620659,831.6262722646311,13,5,4,76,2,IL,37.5
Indiana,4411.0,127.0,2020/4/5,1861.0,6614418.0,1369219.0,40.551217,0.028791657220584903,735.7436861902203,12,5,5,76,2,IN,29.555555555555557
Iowa,869.0,18.0,2020/4/5,545.0,3118102.0,698176.0,41.878003,0.020713463751438434,1281.056880733945,13,5,5,75,2,IA,41.625
Kansas,751.0,22.0,2020/4/5,767.0,2903820.0,600412.0,39.011902,0.02929427430093209,782.8057366362451,14,6,4,75,1,KS,54.25
Kentucky,955.0,45.0,2020/4/5,1392.0,4424376.0,947950.0,37.839333,0.04712041884816754,680.9985632183908,14,5,4,75,2,KY,49.25
Louisiana,13010.0,477.0,2020/4/5,1289.0,4663461.0,936828.0,31.244823,0.036664104534973097,726.7866563227308,13,5,4,76,2,LA,44.57142857142857
Maine,470.0,10.0,2020/4/5,256.0,1330158.0,348777.0,45.253783,0.02127659574468085,1362.41015625,14,7,4,74,1,ME,27.0
Maryland,3617.0,67.0,2020/4/5,1134.0,5996079.0,1211919.0,39.045755,0.018523638374343378,1068.7116402116403,13,6,4,76,1,MD,45.0
Massachusetts,12500.0,231.0,2020/4/5,1326.0,6789319.0,1471985.0,42.407211,0.01848,1110.0942684766214,15,7,4,73,1,MA,39.5
Michigan,15718.0,617.0,2020/4/5,2423.0,9925568.0,2227519.0,44.314844,0.03925435806082199,919.3227404044572,13,5,4,77,1,MI,34.375
Minnesota,935.0,29.0,2020/4/5,1171.0,5490726.0,1140063.0,46.729553,0.031016042780748664,973.5807002561913,13,6,5,75,1,MN,39.5
Mississippi,1638.0,43.0,2020/4/5,824.0,2986220.0,614864.0,32.354668,0.026251526251526252,746.1941747572815,13,6,4,75,2,MS,55.666666666666664
Missouri,2347.0,44.0,2020/4/5,1888.0,6075300.0,1333838.0,37.964253,0.018747337025990626,706.4819915254237,14,6,4,74,2,MO,21.142857142857142
Montana,286.0,6.0,2020/4/5,165.0,1029862.0,250486.0,46.879682,0.02097902097902098,1518.0969696969696,10,5,4,80,1,MT,25.0
Nebraska,364.0,8.0,2020/4/5,440.0,1893921.0,391359.0,41.492537,0.02197802197802198,889.4522727272728,13,6,5,74,2,NE,17.5
Nevada,1855.0,46.0,2020/4/5,900.0,2887725.0,589328.0,38.80261,0.024797843665768194,654.8088888888889,12,5,3,78,2,NV,33.166666666666664
New Hampshire,621.0,9.0,2020/4/5,242.0,1331848.0,312572.0,43.193852,0.014492753623188406,1291.6198347107438,16,8,5,70,1,NH,33.0
New Jersey,37505.0,917.0,2020/4/5,1822.0,8960161.0,1892597.0,40.058324,0.024450073323556858,1038.7469813391876,12,4,3,80,1,NJ,37.0
New Mexico,670.0,12.0,2020/4/5,340.0,2084828.0,459775.0,34.97273,0.01791044776119403,1352.2794117647059,12,6,4,77,1,NM,40.75
New York,123160.0,4029.0,2020/4/5,3952.0,1.9798228E7,4201533.0,43.299428,0.03271354335823319,1063.1409412955466,12,4,3,80,1,NY,26.2
North Carolina,2649.0,38.0,2020/4/5,2227.0,1.0052564E7,2115334.0,35.759573,0.014345035862589657,949.8581050740908,13,5,4,76,2,NC,39.125
North Dakota,207.0,3.0,2020/4/5,238.0,745475.0,151255.0,47.551493,0.014492753623188406,635.5252100840336,10,5,4,79,2,ND,24.75
Ohio,4043.0,119.0,2020/4/5,3314.0,1.1609756E7,2593757.0,40.417287,0.029433588919119465,782.666566083283,14,6,3,76,1,OH,31.4
Oklahoma,1254.0,46.0,2020/4/5,1064.0,3896251.0,800259.0,35.007752,0.03668261562998405,752.1231203007519,13,6,5,74,2,OK,33.7
Oregon,1068.0,27.0,2020/4/5,659.0,4025127.0,928932.0,43.804133,0.025280898876404494,1409.608497723824,15,7,5,72,1,OR,19.384615384615383
Pennsylvania,11589.0,151.0,2020/4/5,3169.0,1.2790505E7,3027054.0,41.203322,0.01302959703166796,955.2079520353424,14,6,3,76,1,PA,42.43478260869565
South Carolina,2049.0,44.0,2020/4/5,1225.0,4893444.0,1109892.0,33.836081,0.021473889702293802,906.0342857142857,13,6,3,76,2,SC,42.375
South Dakota,240.0,2.0,2020/4/5,152.0,855444.0,186396.0,43.969515,0.008333333333333333,1226.2894736842106,13,6,6,74,1,SD,40.57142857142857
Tennessee,3633.0,53.0,2020/4/5,2209.0,6597381.0,1419659.0,35.517491,0.014588494357280485,642.6704391127207,13,5,4,76,2,TN,46.888888888888886
Texas,7209.0,136.0,2020/4/5,6199.0,2.7419612E7,4618463.0,31.968599,0.018865307254820364,745.0335537989998,15,6,4,73,2,TX,34.130434782608695
Utah,1608.0,8.0,2020/4/5,565.0,2993941.0,442482.0,39.32098,0.004975124378109453,783.153982300885,11,5,4,79,1,UT,45.142857142857146
Vermont,512.0,22.0,2020/4/5,94.0,624636.0,156189.0,44.558803,0.04296875,1661.5851063829787,17,6,6,70,1,VT,33.2
Virginia,2640.0,52.0,2020/4/5,1654.0,8365952.0,1685377.0,37.431573,0.019696969696969695,1018.9703748488513,15,7,4,73,1,VA,38.285714285714285
Washington,7825.0,336.0,2020/4/5,1265.0,7169967.0,1473729.0,47.751074,0.04293929712460064,1165.003162055336,15,6,5,73,1,WA,21.904761904761905
West Virginia,324.0,3.0,2020/4/5,653.0,1836843.0,469300.0,38.597626,0.009259259259259259,718.6830015313935,10,4,4,80,2,WV,44.166666666666664
Wisconsin,2320.0,74.0,2020/4/5,1159.0,5763217.0,1267239.0,43.78444,0.03189655172413793,1093.3899913718724,14,6,4,75,1,WI,42.0
Wyoming,197.0,0.0,2020/4/5,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,12,6,5,76,1,WY,43.375
Alabama,1952.0,49.0,2020/4/6,1533.0,4850771.0,1065625.0,32.318231,0.025102459016393443,695.1239399869537,11,4,4,79,2,AL,50.0
Alaska,190.0,6.0,2020/4/6,119.0,738565.0,117047.0,63.588753,0.031578947368421054,983.5882352941177,19,9,6,66,0,AK,20.0
Arizona,2732.0,65.0,2020/4/6,1559.0,6809946.0,1502688.0,34.048928,0.023792093704245974,963.879409878127,11,5,4,79,1,AZ,24.7
Arkansas,875.0,16.0,2020/4/6,732.0,2977944.0,655552.0,35.20105,0.018285714285714287,895.5628415300547,12,4,5,78,1,AR,25.428571428571427
California,16019.0,380.0,2020/4/6,7338.0,3.8982847E7,7292299.0,36.778261,0.023721830326487295,993.7720087217225,13,5,4,76,2,CA,36.516129032258064
Colorado,5183.0,150.0,2020/4/6,1597.0,5436519.0,1031196.0,39.550051,0.02894076789504148,645.7082028804008,15,6,4,74,1,CO,38.0
Connecticut,6906.0,206.0,2020/4/6,674.0,3594478.0,805545.0,41.603221,0.029829134086301768,1195.1706231454007,11,4,4,80,1,CT,42.833333333333336
Delaware,783.0,15.0,2020/4/6,186.0,943732.0,220732.0,38.910832,0.019157088122605363,1186.731182795699,13,5,4,77,1,DE,43.5
Florida,13324.0,236.0,2020/4/6,5604.0,2.0278447E7,5200132.0,27.664827,0.017712398679075352,927.9321912919344,12,5,4,78,1,FL,42.15
Georgia,7314.0,229.0,2020/4/6,2508.0,1.0201635E7,1863154.0,32.157435,0.03130981678971835,742.884370015949,11,4,4,79,2,GA,45.42857142857143
Hawaii,387.0,5.0,2020/4/6,201.0,1421658.0,326878.0,19.898682,0.012919896640826873,1626.2587064676618,21,10,4,64,1,HI,15.666666666666666
Idaho,1101.0,10.0,2020/4/6,314.0,1657375.0,342148.0,44.068202,0.009082652134423252,1089.6433121019109,11,5,4,79,1,ID,24.4
Illinois,12262.0,307.0,2020/4/6,3144.0,1.2854526E7,2614633.0,40.633125,0.025036698744087423,831.6262722646311,12,4,5,78,1,IL,38.25
Indiana,4956.0,143.0,2020/4/6,1861.0,6614418.0,1369219.0,40.551217,0.028853914447134785,735.7436861902203,10,4,5,79,2,IN,37.77777777777778
Iowa,946.0,25.0,2020/4/6,545.0,3118102.0,698176.0,41.878003,0.026427061310782242,1281.056880733945,11,4,6,77,2,IA,38.25
Kansas,849.0,25.0,2020/4/6,767.0,2903820.0,600412.0,39.011902,0.02944640753828033,782.8057366362451,11,4,5,79,1,KS,43.0
Kentucky,955.0,45.0,2020/4/6,1392.0,4424376.0,947950.0,37.839333,0.04712041884816754,680.9985632183908,12,5,4,78,1,KY,46.25
Louisiana,14867.0,512.0,2020/4/6,1289.0,4663461.0,936828.0,31.244823,0.034438689715477235,726.7866563227308,13,5,4,76,2,LA,45.0
Maine,499.0,10.0,2020/4/6,256.0,1330158.0,348777.0,45.253783,0.02004008016032064,1362.41015625,12,6,4,77,1,ME,30.5
Maryland,4045.0,91.0,2020/4/6,1134.0,5996079.0,1211919.0,39.045755,0.02249690976514215,1068.7116402116403,12,5,4,78,1,MD,46.333333333333336
Massachusetts,13837.0,260.0,2020/4/6,1326.0,6789319.0,1471985.0,42.407211,0.018790200187902003,1110.0942684766214,14,5,4,76,1,MA,27.666666666666668
Michigan,17221.0,727.0,2020/4/6,2423.0,9925568.0,2227519.0,44.314844,0.04221589919284594,919.3227404044572,12,4,5,78,1,MI,41.375
Minnesota,986.0,30.0,2020/4/6,1171.0,5490726.0,1140063.0,46.729553,0.030425963488843813,973.5807002561913,11,5,5,78,1,MN,47.5
Mississippi,1738.0,51.0,2020/4/6,824.0,2986220.0,614864.0,32.354668,0.029344073647871116,746.1941747572815,13,6,3,76,2,MS,53.166666666666664
Missouri,2736.0,47.0,2020/4/6,1888.0,6075300.0,1333838.0,37.964253,0.017178362573099414,706.4819915254237,12,5,4,78,1,MO,28.857142857142858
Montana,299.0,6.0,2020/4/6,165.0,1029862.0,250486.0,46.879682,0.020066889632107024,1518.0969696969696,9,4,5,80,2,MT,22.285714285714285
Nebraska,417.0,9.0,2020/4/6,440.0,1893921.0,391359.0,41.492537,0.02158273381294964,889.4522727272728,12,5,4,77,2,NE,13.5
Nevada,1953.0,46.0,2020/4/6,900.0,2887725.0,589328.0,38.80261,0.023553507424475168,654.8088888888889,13,5,3,78,1,NV,37.833333333333336
New Hampshire,715.0,9.0,2020/4/6,242.0,1331848.0,312572.0,43.193852,0.012587412587412588,1291.6198347107438,15,6,3,75,1,NH,40.2
New Jersey,41090.0,1003.0,2020/4/6,1822.0,8960161.0,1892597.0,40.058324,0.024409832075930882,1038.7469813391876,10,3,4,82,1,NJ,45.75
New Mexico,757.0,12.0,2020/4/6,340.0,2084828.0,459775.0,34.97273,0.015852047556142668,1352.2794117647059,12,6,4,77,1,NM,41.0
New York,131815.0,4698.0,2020/4/6,3952.0,1.9798228E7,4201533.0,43.299428,0.03564086029662785,1063.1409412955466,10,3,4,82,1,NY,30.0
North Carolina,2962.0,45.0,2020/4/6,2227.0,1.0052564E7,2115334.0,35.759573,0.015192437542201216,949.8581050740908,12,5,4,77,2,NC,43.5625
North Dakota,225.0,3.0,2020/4/6,238.0,745475.0,151255.0,47.551493,0.013333333333333334,635.5252100840336,11,4,4,79,2,ND,34.5
Ohio,4453.0,142.0,2020/4/6,3314.0,1.1609756E7,2593757.0,40.417287,0.0318886144172468,782.666566083283,12,5,3,79,1,OH,34.2
Oklahoma,1329.0,51.0,2020/4/6,1064.0,3896251.0,800259.0,35.007752,0.03837471783295711,752.1231203007519,13,6,5,75,1,OK,39.2
Oregon,1068.0,27.0,2020/4/6,659.0,4025127.0,928932.0,43.804133,0.025280898876404494,1409.608497723824,14,5,5,75,1,OR,19.53846153846154
Pennsylvania,13127.0,179.0,2020/4/6,3169.0,1.2790505E7,3027054.0,41.203322,0.0136360173687819,955.2079520353424,12,4,4,79,1,PA,39.869565217391305
South Carolina,2232.0,48.0,2020/4/6,1225.0,4893444.0,1109892.0,33.836081,0.021505376344086023,906.0342857142857,14,5,4,76,1,SC,45.0
South Dakota,288.0,4.0,2020/4/6,152.0,855444.0,186396.0,43.969515,0.013888888888888888,1226.2894736842106,12,6,6,73,3,SD,47.42857142857143
Tennessee,3802.0,65.0,2020/4/6,2209.0,6597381.0,1419659.0,35.517491,0.01709626512361915,642.6704391127207,12,4,4,78,2,TN,46.55555555555556
Texas,8043.0,150.0,2020/4/6,6199.0,2.7419612E7,4618463.0,31.968599,0.01864975755315181,745.0335537989998,14,5,4,75,2,TX,36.30434782608695
Utah,1685.0,13.0,2020/4/6,565.0,2993941.0,442482.0,39.32098,0.00771513353115727,783.153982300885,11,5,5,78,1,UT,42.857142857142854
Vermont,543.0,23.0,2020/4/6,94.0,624636.0,156189.0,44.558803,0.0423572744014733,1661.5851063829787,15,5,5,74,1,VT,40.0
Virginia,2878.0,66.0,2020/4/6,1654.0,8365952.0,1685377.0,37.431573,0.022932592077831826,1018.9703748488513,15,6,4,73,2,VA,37.142857142857146
Washington,8311.0,381.0,2020/4/6,1265.0,7169967.0,1473729.0,47.751074,0.04584285886174949,1165.003162055336,13,5,5,76,1,WA,25.095238095238095
West Virginia,345.0,4.0,2020/4/6,653.0,1836843.0,469300.0,38.597626,0.011594202898550725,718.6830015313935,10,4,5,79,2,WV,42.5
Wisconsin,2449.0,78.0,2020/4/6,1159.0,5763217.0,1267239.0,43.78444,0.031849734585545124,1093.3899913718724,12,5,4,78,1,WI,46.05263157894737
Wyoming,210.0,0.0,2020/4/6,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,12,7,3,77,1,WY,45.125
Alabama,2169.0,64.0,2020/4/7,1533.0,4850771.0,1065625.0,32.318231,0.02950668510834486,695.1239399869537,10,3,5,80,2,AL,39.5
Alaska,213.0,6.0,2020/4/7,119.0,738565.0,117047.0,63.588753,0.028169014084507043,983.5882352941177,16,8,5,69,2,AK,20.666666666666668
Arizona,2870.0,73.0,2020/4/7,1559.0,6809946.0,1502688.0,34.048928,0.025435540069686412,963.879409878127,12,4,4,79,1,AZ,35.8
Arkansas,946.0,18.0,2020/4/7,732.0,2977944.0,655552.0,35.20105,0.019027484143763214,895.5628415300547,11,3,4,81,1,AR,27.285714285714285
California,17351.0,432.0,2020/4/7,7338.0,3.8982847E7,7292299.0,36.778261,0.02489770042072503,993.7720087217225,14,6,4,75,1,CA,36.74193548387097
Colorado,5429.0,179.0,2020/4/7,1597.0,5436519.0,1031196.0,39.550051,0.032971081230429175,645.7082028804008,12,4,5,78,1,CO,42.2
Connecticut,7781.0,277.0,2020/4/7,674.0,3594478.0,805545.0,41.603221,0.03559953733453284,1195.1706231454007,11,4,4,80,1,CT,48.666666666666664
Delaware,928.0,16.0,2020/4/7,186.0,943732.0,220732.0,38.910832,0.017241379310344827,1186.731182795699,11,6,4,78,1,DE,54.0
Florida,14545.0,283.0,2020/4/7,5604.0,2.0278447E7,5200132.0,27.664827,0.019456858026813337,927.9321912919344,11,4,4,80,1,FL,40.1
Georgia,8822.0,329.0,2020/4/7,2508.0,1.0201635E7,1863154.0,32.157435,0.03729313080934028,742.884370015949,10,4,4,81,1,GA,53.142857142857146
